id,transaction_id,timestamp,amount,merchant_category,location,fraud_probability,prediction,risk_level,processing_time_ms,model_used
2602,3867b8e4-12d4-4e43-b179-6f9fad70e1e3,2026-03-16T04:11:39.230244,258.3,pharmacy,New York/USA,0.09,0,LOW,94.02,AutoML
2603,57455196-e53f-4f41-ba88-986d95e66c54,2026-03-16T04:11:41.326916,32.29,gas,London/UK,0.04,0,LOW,96.82,AutoML
2604,fec57ecf-ac59-423e-ac25-d0e3cac4f0a6,2026-03-16T04:11:43.426311,71.62,travel,New York/USA,0.07,0,LOW,92.43,AutoML
2605,e48fc844-86fc-4b19-88d0-c09ce8d3c728,2026-03-16T04:11:45.521438,286.87,pharmacy,London/UK,0.07,0,LOW,95.94,AutoML
2606,41d4a14c-1dc4-4a31-95d5-3fb8b94d333f,2026-03-16T04:11:47.620421,290.85,online,Toronto/Canada,0.12,0,LOW,92.42,AutoML
2607,9c8cb08c-8e78-48a4-92b8-4229e9f2b5cb,2026-03-16T04:11:49.715542,94.56,online,Toronto/Canada,0.04,0,LOW,93.49,AutoML
2608,32279d8e-4131-4729-92f9-a22b74d1bff4,2026-03-16T04:11:51.811784,174.73,restaurant,New York/USA,0.08,0,LOW,98.22,AutoML
2609,0ad073fd-f2ac-4812-94e5-911dfdc377d1,2026-03-16T04:11:53.912617,149.68,online,Berlin/Germany,0.04,0,LOW,89.35,AutoML
2610,3a23d83a-a085-4ed1-96de-aed6c008a370,2026-03-16T04:11:56.004697,114.93,online,London/UK,0.06,0,LOW,88.61,AutoML
2611,af858e44-2a87-43a6-a27c-721ab1fc6a8e,2026-03-16T04:11:58.096867,16.21,pharmacy,London/UK,0.01,0,LOW,77.44,AutoML
2612,75feb08b-58b0-4f81-82d0-9dbe33081ed9,2026-03-16T04:12:00.176267,103.07,electronics,New York/USA,0.03,0,LOW,102.45,AutoML
2613,c3ca3082-32b0-413f-b4ef-b0fb385662bc,2026-03-16T04:12:02.281310,234.94,pharmacy,Toronto/Canada,0.06,0,LOW,107.85,AutoML
2614,64b59144-6466-4748-bf15-5d561159ba2f,2026-03-16T04:12:04.391631,174.35,online,Toronto/Canada,0.06,0,LOW,113.25,AutoML
2615,6e299756-6a59-4f35-bef8-368e202711e9,2026-03-16T04:12:06.507403,232.37,travel,Toronto/Canada,0.1,0,LOW,99.58,AutoML
2616,d57590bc-d477-4bca-ab7b-2d99a402bd36,2026-03-16T04:12:08.610450,20.85,travel,Berlin/Germany,0.04,0,LOW,85.1,AutoML
2617,2cf3cc98-cd6b-4019-8136-79e7276bb049,2026-03-16T04:12:10.698419,235.49,gas,Berlin/Germany,0.12,0,LOW,90.91,AutoML
2618,af6e8ac6-6f82-404d-9107-f12c39a6f9ba,2026-03-16T04:12:12.791563,272.74,travel,London/UK,0.15,0,LOW,84.97,AutoML
2619,85795079-efc8-4ef5-8ef1-05ee528356f8,2026-03-16T04:12:14.879001,108.37,travel,Sydney/Australia,0.04,0,LOW,86.54,AutoML
2620,4015d182-0bc9-4917-bb69-f920084ecf79,2026-03-16T04:12:16.968415,29.23,luxury,Sydney/Australia,0.05,0,LOW,90.31,AutoML
2621,c4cae02c-eb75-4830-a6ba-1bf9e2f4c405,2026-03-16T04:12:19.061677,290.18,online,Sydney/Australia,0.09,0,LOW,82.09,AutoML
2622,44c4d617-078c-423d-81e6-0ec1dabe53c3,2026-03-16T04:12:21.145875,16.45,travel,Sydney/Australia,0.02,0,LOW,95.65,AutoML
2623,c9cb29d0-5d64-42c1-8509-de602eac5751,2026-03-16T04:12:23.243456,138.07,restaurant,New York/USA,0.04,0,LOW,92.61,AutoML
2624,301e950f-6b95-4f9d-91c7-28abe8b73f77,2026-03-16T04:12:25.338535,253.19,grocery,Sydney/Australia,0.06,0,LOW,94.44,AutoML
2625,0d3fb94f-555a-4edc-a2f6-5e05dfd63530,2026-03-16T04:12:27.435774,125.24,gas,New York/USA,0.05,0,LOW,79.32,AutoML
2626,0221b82f-31a2-4089-bb02-b11036ac068b,2026-03-16T04:12:29.519347,44.25,gas,Toronto/Canada,0.03,0,LOW,84.62,AutoML
2627,3a627e6f-6d5b-421b-8fd2-789086a601f1,2026-03-16T04:12:31.606636,49.97,gas,Toronto/Canada,0.03,0,LOW,86.27,AutoML
2628,dc61a848-b4fc-42a8-857e-cbeafa361f03,2026-03-16T04:12:33.696353,104.33,restaurant,New York/USA,0.05,0,LOW,393.26,AutoML
2629,cd536921-c87b-4d01-bc71-ef6ee252cc2e,2026-03-16T04:12:36.093137,255.71,grocery,London/UK,0.15,0,LOW,80.63,AutoML
2630,46a88d48-fb17-4053-ad9d-0c66f75e6485,2026-03-16T04:12:38.175504,280.08,grocery,Toronto/Canada,0.16,0,LOW,85.56,AutoML
2631,d2052917-07bc-4c90-b802-7158d3f747dd,2026-03-16T04:12:40.264928,225.54,electronics,New York/USA,0.1,0,LOW,88.68,AutoML
2632,fb97f160-898a-4579-9780-eaea45a8cd92,2026-03-16T04:12:42.355581,92.26,gas,London/UK,0.05,0,LOW,80.2,AutoML
2633,11fd0fa2-1d93-4c05-9a17-f0e519ae0182,2026-03-16T04:12:44.437785,28.96,online,New York/USA,0.03,0,LOW,98.43,AutoML
2634,a1170b8a-c1c8-4ac9-a19c-dcfd26cd1ba8,2026-03-16T04:12:46.538295,56.93,pharmacy,London/UK,0.08,0,LOW,100.65,AutoML
2635,7cfc1059-ef29-49d4-b0cf-1e0da3726a87,2026-03-16T04:12:48.641845,223.26,luxury,New York/USA,0.09,0,LOW,101.74,AutoML
2636,48b67fbb-f6f0-4b67-ab54-5d280130498b,2026-03-16T04:12:50.747441,223.9,restaurant,Toronto/Canada,0.09,0,LOW,102.63,AutoML
2637,6b6ff0ad-d6df-47ce-915f-f1c30669776a,2026-03-16T04:12:52.854133,238.74,gas,Toronto/Canada,0.09,0,LOW,85.33,AutoML
2638,456ad751-a434-4788-a898-7e069052d078,2026-03-16T04:12:54.941583,252.39,restaurant,London/UK,0.11,0,LOW,86.07,AutoML
2639,134e23be-c4b4-416e-b7dd-8368ab259414,2026-03-16T04:12:57.030015,147.51,travel,New York/USA,0.04,0,LOW,100.17,AutoML
2640,bf5794b6-76f3-45b3-8b05-e9e005aadfa8,2026-03-16T04:12:59.132977,258.82,gas,New York/USA,0.12,0,LOW,110.57,AutoML
2641,706d24d4-1137-49ae-aaba-a6787ee21502,2026-03-16T04:13:01.247648,57.68,gas,Berlin/Germany,0.06,0,LOW,98.31,AutoML
2642,365a7bd7-b984-4c1e-be08-a7b900350164,2026-03-16T04:13:03.348700,181.78,restaurant,Sydney/Australia,0.08,0,LOW,87.6,AutoML
2643,bd493cff-24aa-49cc-9a06-0f9eeb33b90b,2026-03-16T04:13:05.438572,32.08,travel,London/UK,0.06,0,LOW,101.8,AutoML
2644,c2d3aa54-7e70-4c4c-8812-5e6133f6d73c,2026-03-16T04:13:07.542326,48.48,pharmacy,New York/USA,0.03,0,LOW,80.08,AutoML
2645,cd2ac585-1c43-46dd-b9cb-9c071c9c57bc,2026-03-16T04:13:09.625004,1783.56,luxury,Lagos/Nigeria,0.52,1,MEDIUM,94.14,AutoML
2646,5bea06d3-4544-4e88-b3dc-d123554da274,2026-03-16T04:13:11.723247,209.03,grocery,Sydney/Australia,0.08,0,LOW,115.16,AutoML
2647,cf4bc1e1-0177-446c-8647-3c25e13cf612,2026-03-16T04:13:13.840885,7.75,travel,London/UK,0.08,0,LOW,109.57,AutoML
2648,f3f3c486-ede3-43a2-a66b-9f8d94a87454,2026-03-16T04:13:15.953103,102.88,pharmacy,New York/USA,0.08,0,LOW,100.2,AutoML
2649,aeaed30f-25ed-41bc-8e08-67e5f1f6c267,2026-03-16T04:13:18.055987,45.48,grocery,London/UK,0.01,0,LOW,83.71,AutoML
2650,371958d9-1821-4708-bce8-a60fa7e73337,2026-03-16T04:13:20.142507,41.72,luxury,New York/USA,0.02,0,LOW,103.22,AutoML
2651,53c82cae-0d6c-4a79-964a-667d3150fd60,2026-03-16T04:13:22.252106,35.93,restaurant,Berlin/Germany,0.02,0,LOW,97.65,AutoML
2652,80c92abe-12e9-4356-87d3-e81d28878b33,2026-03-16T04:13:24.352676,153.57,restaurant,Toronto/Canada,0.08,0,LOW,99.97,AutoML
2653,c7dc1946-f0c5-4a8f-a421-d1dc1dcae0e7,2026-03-16T04:13:26.455574,158.46,online,London/UK,0.04,0,LOW,90.17,AutoML
2654,bae8ea8f-7474-4c2e-a78b-3b398df6e311,2026-03-16T04:13:28.548361,124.77,restaurant,Toronto/Canada,0.02,0,LOW,78.9,AutoML
2655,73473064-5ae9-4ad6-ba64-70a595186288,2026-03-16T04:13:30.630220,142.15,grocery,Toronto/Canada,0.07,0,LOW,101.92,AutoML
2656,4136961e-f00a-4aa4-9353-75c826debc5a,2026-03-16T04:13:32.736378,160.58,travel,New York/USA,0.07,0,LOW,100.09,AutoML
2657,d435e701-56d5-423a-8c57-96e292fd5ebd,2026-03-16T04:13:34.838991,101.59,online,New York/USA,0.06,0,LOW,101.06,AutoML
2658,81548dd7-05d5-46fb-b7ed-1ede60bb6171,2026-03-16T04:13:36.942846,226.21,online,Sydney/Australia,0.09,0,LOW,99.02,AutoML
2659,f1745b3a-6cbb-40b9-9f40-43635f701453,2026-03-16T04:13:39.044557,237.0,online,Berlin/Germany,0.11,0,LOW,89.73,AutoML
2660,e337ae53-7c64-4c0d-a693-37714bb87951,2026-03-16T04:13:41.136801,167.6,grocery,Sydney/Australia,0.11,0,LOW,87.6,AutoML
2661,c3be6fc1-1de0-4004-911b-da5a8d4c68a0,2026-03-16T04:13:43.228666,236.28,gas,Sydney/Australia,0.07,0,LOW,103.37,AutoML
2662,f655fe98-2032-4d2c-ad43-5daffddb4e7e,2026-03-16T04:13:45.335080,246.25,electronics,Berlin/Germany,0.06,0,LOW,139.93,AutoML
2663,8283e6fa-a5d1-433b-bf57-8c163bed3d37,2026-03-16T04:13:47.478046,182.03,gas,Berlin/Germany,0.11,0,LOW,102.16,AutoML
2664,a555be09-ce0f-4737-b277-366515f9491d,2026-03-16T04:13:49.582660,178.52,online,London/UK,0.08,0,LOW,101.18,AutoML
2665,66aa57b6-3fa8-4e40-b0a1-310586cdeaa7,2026-03-16T04:13:51.686630,110.84,pharmacy,London/UK,0.01,0,LOW,98.09,AutoML
2666,e4a56d50-d3f8-4539-8f66-cd4e7982e639,2026-03-16T04:13:53.788763,236.22,grocery,Toronto/Canada,0.11,0,LOW,102.66,AutoML
2667,849d5f4a-a165-4d50-be81-b876ca4bc439,2026-03-16T04:13:55.893502,39.76,restaurant,Toronto/Canada,0.04,0,LOW,99.24,AutoML
2668,c097f60f-5b57-470f-bad3-0abc1b6bf6f3,2026-03-16T04:13:57.995759,11.6,grocery,Toronto/Canada,0.02,0,LOW,102.03,AutoML
2669,7304f490-d645-4c34-9a47-be36f2b55d10,2026-03-16T04:14:00.100869,29.66,luxury,London/UK,0.03,0,LOW,101.58,AutoML
2670,8457fcaf-9c90-43a5-add7-01914d4f4a37,2026-03-16T04:14:02.204498,238.58,electronics,London/UK,0.1,0,LOW,97.96,AutoML
2671,5516538e-6372-42dd-b036-8833f73cc58c,2026-03-16T04:14:04.305933,90.59,luxury,Sydney/Australia,0.05,0,LOW,79.31,AutoML
2672,8910011c-b39f-47a4-ad0a-bf517e202f49,2026-03-16T04:14:06.387926,102.55,luxury,Toronto/Canada,0.02,0,LOW,98.82,AutoML
2673,bb51c0fd-e9f5-419e-82c7-c1b27bb2f075,2026-03-16T04:14:08.488756,106.69,travel,Toronto/Canada,0.03,0,LOW,102.93,AutoML
2674,9704a5a4-1be9-45ce-9221-a87a5838cd6d,2026-03-16T04:14:10.594298,191.37,luxury,Berlin/Germany,0.06,0,LOW,81.08,AutoML
2675,455d5aa9-531f-4dc0-8e98-0a4c20e632cd,2026-03-16T04:14:12.677971,86.78,pharmacy,Sydney/Australia,0.04,0,LOW,101.34,AutoML
2676,98c130ae-c129-47ad-a3f7-d301c94699bc,2026-03-16T04:14:14.782656,288.17,travel,Berlin/Germany,0.15,0,LOW,105.57,AutoML
2677,25443fe6-f479-43d4-847f-e94feabe1da5,2026-03-16T04:14:16.891195,47.33,online,Toronto/Canada,0.03,0,LOW,111.01,AutoML
2678,574bc9fa-8855-4342-bd7b-c66adbc574ba,2026-03-16T04:14:19.004416,151.03,luxury,Berlin/Germany,0.06,0,LOW,103.76,AutoML
2679,1388f1b9-cf1b-48cd-98f8-6dcb39dd1af0,2026-03-16T04:14:21.110729,140.2,pharmacy,Sydney/Australia,0.04,0,LOW,105.7,AutoML
2680,e7f05374-ab57-4099-9f29-25ca19d6e0b0,2026-03-16T04:14:23.219031,240.99,travel,Berlin/Germany,0.1,0,LOW,99.23,AutoML
2681,1d6b50df-958f-4576-a9cd-e03b5a8360e3,2026-03-16T04:14:25.322376,94.73,restaurant,Berlin/Germany,0.05,0,LOW,99.11,AutoML
2682,30260cbf-c22d-48ce-808f-d133f34a7783,2026-03-16T04:14:27.423426,247.05,online,Toronto/Canada,0.12,0,LOW,81.22,AutoML
2683,160f48a0-9d54-4c26-a455-ee2ac7cac79a,2026-03-16T04:14:29.506340,50.74,electronics,New York/USA,0.02,0,LOW,202.98,AutoML
2684,132a93d8-2d6f-4fcf-a1d4-4ae6930945a9,2026-03-16T04:14:31.712292,167.07,electronics,Toronto/Canada,0.04,0,LOW,99.94,AutoML
2685,17ab67a8-4073-4a6b-921d-6d0de642c149,2026-03-16T04:14:33.818405,99.08,electronics,Berlin/Germany,0.06,0,LOW,102.05,AutoML
2686,eb669ab0-24b4-4ba4-b55b-b44c94971e81,2026-03-16T04:14:35.924495,191.69,luxury,Toronto/Canada,0.05,0,LOW,100.36,AutoML
2687,a990ed35-297c-456b-8ece-78894fd61c7c,2026-03-16T04:14:38.027327,163.62,travel,Berlin/Germany,0.07,0,LOW,93.63,AutoML
2688,b402a6b2-5798-445d-8db1-4203cce26e2d,2026-03-16T04:14:40.123760,101.68,online,Toronto/Canada,0.06,0,LOW,75.69,AutoML
2689,2edcc0e2-bf90-49de-9d6b-c1115df0e23b,2026-03-16T04:14:42.201671,252.87,electronics,Berlin/Germany,0.11,0,LOW,103.24,AutoML
2690,98e1142b-b07f-4690-a4da-c50611280e83,2026-03-16T04:14:44.307710,202.85,grocery,London/UK,0.05,0,LOW,100.14,AutoML
2691,9110d498-2f9a-4fce-8ba7-b87dee2e3d8a,2026-03-16T04:14:46.411876,121.49,restaurant,London/UK,0.1,0,LOW,100.32,AutoML
2692,19605d14-689d-48ec-b1d1-95ead2c0c5eb,2026-03-16T04:14:48.515274,117.14,pharmacy,New York/USA,0.01,0,LOW,106.19,AutoML
2693,34e0824f-a456-4f39-8947-648f4461eeaa,2026-03-16T04:14:50.623591,81.48,electronics,Berlin/Germany,0.05,0,LOW,125.01,AutoML
2694,6d2e5309-84c3-4f59-b5b0-9f8fd2de9a4d,2026-03-16T04:14:52.752061,22.36,travel,New York/USA,0.02,0,LOW,102.22,AutoML
2695,a80f091a-d741-4d86-8941-0eb0ab245045,2026-03-16T04:14:54.856669,3436.0,pharmacy,Unknown/VPN,0.74,1,HIGH,105.97,AutoML
2696,c12b1011-047a-41a0-b101-04596908d3e6,2026-03-16T04:14:56.968723,145.75,pharmacy,Toronto/Canada,0.05,0,LOW,108.49,AutoML
2697,213a3153-6452-48fb-a198-65b1d6870aa6,2026-03-16T04:14:59.079914,74.0,online,Toronto/Canada,0.01,0,LOW,119.8,AutoML
2698,fadbc8f6-28b8-4740-bef4-39c91975e24b,2026-03-16T04:15:01.202283,6609.16,pharmacy,Lagos/Nigeria,0.81,1,HIGH,89.54,AutoML
2699,fef22b2f-923d-4982-a49f-f553903f842a,2026-03-16T04:15:03.294579,156.29,travel,New York/USA,0.07,0,LOW,97.13,AutoML
2700,76d2f2f1-9ff5-4074-a809-77751a90aaf7,2026-03-16T04:15:05.394653,260.67,grocery,Sydney/Australia,0.1,0,LOW,105.41,AutoML
2701,ed2944c3-8b8f-4d82-aadf-225e81185a15,2026-03-16T04:15:07.503407,273.99,gas,Berlin/Germany,0.13,0,LOW,102.84,AutoML
2702,4ab63d6c-364a-407c-8143-f48b9d28f5ae,2026-03-16T04:15:09.608890,72.71,grocery,Toronto/Canada,0.06,0,LOW,106.2,AutoML
2703,2f686cf5-63e4-42d8-85b4-4674a696ede7,2026-03-16T04:15:11.718674,187.62,travel,Berlin/Germany,0.07,0,LOW,105.01,AutoML
2704,ec3f002b-414e-4092-82a2-d86f5a82a1aa,2026-03-16T04:15:13.826580,167.74,electronics,Toronto/Canada,0.06,0,LOW,97.76,AutoML
2705,588d6aaf-d8c6-49ec-bfac-f3581b7f6703,2026-03-16T04:15:15.926748,79.5,travel,Toronto/Canada,0.07,0,LOW,104.9,AutoML
2706,be81dbfc-a4f9-487d-a10c-fa69972cbd5d,2026-03-16T04:15:18.035510,283.28,gas,London/UK,0.09,0,LOW,110.87,AutoML
2707,b9a3a0e8-770f-4628-83e8-b7d569fc4585,2026-03-16T04:15:20.149385,96.06,gas,London/UK,0.08,0,LOW,101.08,AutoML
2708,6532d273-c20b-45ca-bc43-ad17c3a22b5b,2026-03-16T04:15:22.252315,99.06,electronics,Berlin/Germany,0.08,0,LOW,74.85,AutoML
2709,c164f1c1-bb35-4ffd-810b-260f8bd0da03,2026-03-16T04:15:24.329706,270.44,travel,Berlin/Germany,0.14,0,LOW,104.91,AutoML
2710,710fcf1b-5535-4c29-a3a5-0282ed102413,2026-03-16T04:15:26.437326,70.17,travel,Toronto/Canada,0.03,0,LOW,77.58,AutoML
2711,3209a0c9-8d18-4097-adf1-6cd85dcfc418,2026-03-16T04:15:28.519143,230.44,luxury,Toronto/Canada,0.11,0,LOW,94.52,AutoML
2712,c95a327b-550c-480b-aace-f9f3bf177db3,2026-03-16T04:15:30.615843,245.71,grocery,New York/USA,0.1,0,LOW,101.23,AutoML
2713,28250b77-37bc-47fb-ad80-6008e6f99de6,2026-03-16T04:15:32.719918,287.76,pharmacy,London/UK,0.1,0,LOW,101.66,AutoML
2714,ffd1c0bd-9a3c-4749-b44a-99b1dbd078e3,2026-03-16T04:15:34.824712,63.66,travel,Sydney/Australia,0.03,0,LOW,98.07,AutoML
2715,68074739-58d9-451c-bead-0d8654c67ad2,2026-03-16T04:15:36.927123,207.2,restaurant,Berlin/Germany,0.04,0,LOW,92.51,AutoML
2716,cae559ec-65fa-4fb8-a8bb-70f552b90809,2026-03-16T04:15:39.023676,83.36,gas,Berlin/Germany,0.05,0,LOW,103.38,AutoML
2717,64b5a167-4812-48aa-bc4c-3cc814bfb8c5,2026-03-16T04:15:41.132531,45.87,pharmacy,New York/USA,0.03,0,LOW,94.94,AutoML
2718,71f8dcb0-3aaa-40df-ab30-7dc7413a574f,2026-03-16T04:15:43.230085,177.65,luxury,London/UK,0.08,0,LOW,92.93,AutoML
2719,8f6595ae-8cc0-42ba-8f2e-8825bcc610e6,2026-03-16T04:15:45.325724,39.27,luxury,Berlin/Germany,0.03,0,LOW,97.88,AutoML
2720,62c11f26-cfb0-49ce-981d-18c397de2fcb,2026-03-16T04:15:47.426111,247.28,gas,Toronto/Canada,0.1,0,LOW,96.97,AutoML
2721,4e70d316-010a-4cc2-a0bb-415c4400afab,2026-03-16T04:15:49.527515,171.6,restaurant,New York/USA,0.07,0,LOW,102.96,AutoML
2722,04837bd8-18a8-4b53-9f13-0d79d738b32f,2026-03-16T04:15:51.632446,120.03,grocery,Sydney/Australia,0.05,0,LOW,102.93,AutoML
2723,a5967203-0de7-4bbd-a8b0-c8783ae66fd0,2026-03-16T04:15:53.738112,241.41,travel,London/UK,0.11,0,LOW,84.97,AutoML
2724,29ce21d4-17e1-4684-b779-9ebf698f52d6,2026-03-16T04:15:55.825751,125.81,pharmacy,Sydney/Australia,0.02,0,LOW,100.47,AutoML
2725,4d2305ec-52bb-4f56-a672-924a20e3f1f4,2026-03-16T04:15:57.928976,258.46,pharmacy,Toronto/Canada,0.09,0,LOW,92.54,AutoML
2726,a4d19be5-405d-48fa-83d5-3d7a0ec26200,2026-03-16T04:16:00.025744,50.27,grocery,Berlin/Germany,0.04,0,LOW,100.36,AutoML
2727,eacd924d-69ed-48a1-8044-109366482aca,2026-03-16T04:16:02.128711,9.28,travel,Toronto/Canada,0.04,0,LOW,81.33,AutoML
2728,02e4f795-54c9-48f7-810d-a81ca932fb4d,2026-03-16T04:16:04.212394,236.05,online,Berlin/Germany,0.1,0,LOW,82.88,AutoML
2729,c23f9646-5b08-4fdf-9ee1-525e30edad94,2026-03-16T04:16:06.298171,276.32,online,Sydney/Australia,0.11,0,LOW,95.12,AutoML
2730,c317fc34-9e0c-4892-85c8-31f9d8a28919,2026-03-16T04:16:08.396122,27.04,electronics,Sydney/Australia,0.05,0,LOW,86.94,AutoML
2731,75cf3ade-09ea-44f3-b289-0ce93208b24a,2026-03-16T04:16:10.487049,250.27,online,London/UK,0.13,0,LOW,83.19,AutoML
2732,5caf8368-e245-4068-b146-f8c125e987b8,2026-03-16T04:16:12.572707,183.56,gas,Sydney/Australia,0.06,0,LOW,75.69,AutoML
2733,843c4cc0-fbd8-409b-ae0f-e01dd2f2a49d,2026-03-16T04:16:14.651207,132.94,pharmacy,London/UK,0.03,0,LOW,94.24,AutoML
2734,21cb4e08-ef8b-43c6-a556-8b45ede339ee,2026-03-16T04:16:16.748271,150.27,grocery,New York/USA,0.07,0,LOW,101.18,AutoML
2735,0dcb4221-a8bf-4607-ae19-dd7277fbe2e5,2026-03-16T04:16:18.852372,241.19,online,Toronto/Canada,0.11,0,LOW,87.63,AutoML
2736,d0867bad-8b5a-4999-b002-7fc1b8e5a213,2026-03-16T04:16:20.944570,6482.31,luxury,Multiple/Locations,0.85,1,HIGH,107.63,AutoML
2737,22e6e9c2-86e4-4ac5-a6bd-469b915afd23,2026-03-16T04:16:23.055254,235.49,restaurant,New York/USA,0.08,0,LOW,79.24,AutoML
2738,1e7648d5-adab-4981-acbf-bebd9692adce,2026-03-16T04:16:25.137065,201.6,travel,London/UK,0.08,0,LOW,105.57,AutoML
2739,e1698d37-0f92-4fae-a27b-e297e74bfda1,2026-03-16T04:16:27.245715,78.01,online,Berlin/Germany,0.04,0,LOW,91.25,AutoML
2740,163b29d9-3700-43d2-b49e-73e43fb4903f,2026-03-16T04:16:29.339825,89.63,gas,London/UK,0.04,0,LOW,157.24,AutoML
2741,7ddfda93-3d48-45d0-80d2-7f8b1c11f45e,2026-03-16T04:16:31.502996,269.69,luxury,New York/USA,0.09,0,LOW,100.57,AutoML
2742,912d1d74-acc6-44ba-a3c4-d422ec8bec8d,2026-03-16T04:16:33.606583,277.13,restaurant,Sydney/Australia,0.12,0,LOW,103.53,AutoML
2743,f205d4a0-df1c-40f4-9a14-c20d6aefd4f8,2026-03-16T04:16:35.713136,228.78,grocery,London/UK,0.08,0,LOW,98.28,AutoML
2744,29264adf-6f56-458e-9cd8-243b638d0ed6,2026-03-16T04:16:37.814457,162.89,pharmacy,Sydney/Australia,0.05,0,LOW,101.87,AutoML
2745,896804fb-64b2-4c8c-a5d0-974770487bb3,2026-03-16T04:16:39.919224,3307.88,electronics,Multiple/Locations,0.72,1,HIGH,101.88,AutoML
2746,c73616b5-09b2-4252-b0a9-a2fe3a953cb6,2026-03-16T04:16:42.025580,27.54,grocery,Toronto/Canada,0.05,0,LOW,105.64,AutoML
2747,bffabbdf-40dd-4910-9e47-e7c4521d7517,2026-03-16T04:16:44.133570,232.42,online,London/UK,0.08,0,LOW,104.95,AutoML
2748,933206e1-550a-4e26-bbc3-5e1f50e4f02f,2026-03-16T04:16:46.241507,208.68,restaurant,Sydney/Australia,0.07,0,LOW,112.63,AutoML
2749,db48e540-2d56-4b38-ac23-8ae0e6d0129e,2026-03-16T04:16:48.356597,130.18,grocery,Berlin/Germany,0.03,0,LOW,80.12,AutoML
2750,c5c2a223-d8e1-4dc3-afb7-f5e4e6190073,2026-03-16T04:16:50.439598,298.95,luxury,Sydney/Australia,0.18,0,LOW,102.89,AutoML
2751,d4088503-3527-4f68-9c2b-a7e08bbfa537,2026-03-16T04:16:52.546166,244.87,electronics,Toronto/Canada,0.09,0,LOW,170.6,AutoML
2752,6d84f4e7-e3a2-4d8d-9494-11c1ac29c5c0,2026-03-16T04:16:54.720205,278.41,restaurant,Berlin/Germany,0.12,0,LOW,93.68,AutoML
2753,9ea07bbb-3be3-4222-a617-252ff879c2a3,2026-03-16T04:16:56.816750,246.95,restaurant,Sydney/Australia,0.1,0,LOW,98.23,AutoML
2754,3578720e-4feb-4ecd-967a-d4907e526ba6,2026-03-16T04:16:58.917978,75.62,gas,Toronto/Canada,0.02,0,LOW,87.81,AutoML
2755,aceb46d1-48b2-446c-b818-b242fc351c86,2026-03-16T04:17:01.008840,197.07,travel,New York/USA,0.05,0,LOW,103.01,AutoML
2756,273223a7-537c-4544-ac08-8e582838f00d,2026-03-16T04:17:03.115209,164.61,luxury,Berlin/Germany,0.03,0,LOW,101.15,AutoML
2757,6a788f07-e47d-4a70-946a-0f6a7ab17b03,2026-03-16T04:17:05.219775,137.58,pharmacy,Toronto/Canada,0.07,0,LOW,99.25,AutoML
2758,450032ea-e7d0-4e1e-95ff-570080ad3502,2026-03-16T04:17:07.322063,183.96,luxury,Sydney/Australia,0.11,0,LOW,102.03,AutoML
2759,51c2e57e-c751-4ca1-a066-247e5e7bf815,2026-03-16T04:17:09.426912,70.47,pharmacy,Toronto/Canada,0.04,0,LOW,71.94,AutoML
2760,c3b58c00-f492-4e1d-8038-f072f46289d4,2026-03-16T04:17:11.501336,257.5,travel,London/UK,0.08,0,LOW,75.9,AutoML
2761,8118fc9b-e325-422f-93f5-032e78897656,2026-03-16T04:17:13.580872,265.35,pharmacy,Berlin/Germany,0.14,0,LOW,99.63,AutoML
2762,4da48dd2-a5dc-4c1e-974b-25224b58e6a2,2026-03-16T04:17:15.683174,100.86,grocery,Berlin/Germany,0.04,0,LOW,105.0,AutoML
2763,12a71f31-c41a-4384-9fa7-d0d1235f7a93,2026-03-16T04:17:17.793136,126.15,online,London/UK,0.04,0,LOW,104.75,AutoML
2764,b83ec9c2-00d0-40d8-a119-162c041dce45,2026-03-16T04:17:19.900943,147.61,pharmacy,Berlin/Germany,0.05,0,LOW,94.57,AutoML
2765,50529f3d-ecf8-4c33-b572-141b21f42224,2026-03-16T04:17:21.998450,212.59,pharmacy,London/UK,0.06,0,LOW,88.46,AutoML
2766,41391fe4-3982-4d09-9fd2-0c0f6ac55ef2,2026-03-16T04:17:24.091171,215.86,electronics,Berlin/Germany,0.07,0,LOW,77.38,AutoML
2767,ae459111-5971-4c3a-865f-c6493d0c1077,2026-03-16T04:17:26.171138,138.72,pharmacy,Sydney/Australia,0.07,0,LOW,93.23,AutoML
2768,c4a64929-3c99-410a-96f2-cbb796b3141d,2026-03-16T04:17:28.267335,278.96,travel,New York/USA,0.1,0,LOW,103.54,AutoML
2769,7ef73b83-4e55-4c1e-9be4-8879ac573b61,2026-03-16T04:17:30.373662,276.98,pharmacy,London/UK,0.07,0,LOW,96.24,AutoML
2770,b081d4ed-aba9-40aa-9975-45e35c6e41e9,2026-03-16T04:17:32.472293,37.8,luxury,Toronto/Canada,0.06,0,LOW,88.82,AutoML
2771,58a6b017-04e2-4926-a44e-2121357e2010,2026-03-16T04:17:34.564928,261.13,luxury,Toronto/Canada,0.08,0,LOW,90.57,AutoML
2772,7165c6dd-0123-4898-b200-75dc12cba06f,2026-03-16T04:17:36.658555,234.31,travel,London/UK,0.06,0,LOW,105.96,AutoML
2773,670a263f-edb1-4878-b364-b6b89810fb85,2026-03-16T04:17:38.768521,143.6,luxury,Berlin/Germany,0.03,0,LOW,91.3,AutoML
